article,n_candidates,n_picks,cutoff_votes_rel,n_above_cutoff,n_tied_at_cutoff,slots_within_cutoff_tie,cutoff_inclusion_probability,ambiguous_cutoff
/story/2000139589851/warum-belgrad-ein-einfallstor-fuer-migration-in-die-eu-ist,374,3,148,2,1,1,1,FALSE
/story/2000139609175/kunstuniversitaet-laedt-umstrittenen-israelkritiker-fuer-vortrag-ein,64,5,25,4,1,1,1,FALSE
/story/2000139557157/raus-aus-russland-viele-intellektuelle-kommen-nach-tiflis,43,2,55,1,1,1,1,FALSE
/story/2000139612261/hubble-koennte-gerettet-werden,14,4,10,3,2,1,0.5,TRUE
/story/2000139262417/salzkrebse-verblueffen-mit-faszinierender-fortpflanzung,9,1,33,0,1,1,1,FALSE
/story/2000139012338/champagnerhaendler-mein-geschaeft-spielt-sich-in-einer-bubble-ab,48,2,61,1,1,1,1,FALSE
/story/2000139612463/erneuerbaren-ausbau-was-ist-schon-haesslich,97,4,45,3,1,1,1,FALSE
/story/2000139558060/sarah-diehl-alleinsein-ist-stark-mit-scham-besetzt,105,5,43,4,1,1,1,FALSE
/story/2000139517262/koennen-wir-uns-heizschwammerln-und-beschneite-skipisten-in-der-energiekrise,288,3,194,2,1,1,1,FALSE
/story/2000139624350/weniger-inflation-warum-sinken-in-der-schweiz-die-preise,197,5,55,4,1,1,1,FALSE
/story/2000139610224/auch-in-zeiten-hoher-lebensmittelpreise-landen-viele-lebensmittel-im-muell,226,4,57,3,1,1,1,FALSE
/story/2000139620211/alle-reden-von-der-krise-aber-am-arbeitsmarkt-ist-davon,251,4,90,3,1,1,1,FALSE
/story/2000139610679/angst-vor-abstieg-junge-menschen-von-inflation-besonders-betroffen,279,7,100,6,1,1,1,FALSE
/story/2000139622653/migrationsgipfel-nehammer-trifft-in-budapest-auf-orban-undvucic,229,2,59,1,1,1,1,FALSE
/story/2000139609071/lula-gegen-bolsonaro-richtungswahl-in-brasilien,172,4,88,3,1,1,1,FALSE
/story/2000139640848/gespraeche-auf-der-zielgeraden-pensionen-sollen-um-zehn-prozent-steigen,232,4,69,3,1,1,1,FALSE
/story/2000139643260/nach-edstadlers-kritik-staatsanwaelte-warnen-vor-limit-fuer-ermittlungen,185,2,43,1,1,1,1,FALSE
/story/2000139641679/migrationsgipfel-in-budapest-serbiens-vages-visumsversprechen,65,4,29,3,1,1,1,FALSE
/story/2000139651123/musk-erregte-mit-friedensplan-auf-twitter-ukrainische-gemueter,262,8,46,7,1,1,1,FALSE
/story/2000139618654/niederlaendische-forscher-bauen-solarzelle-mit-30-prozent-effizienz,63,4,40,3,1,1,1,FALSE
/story/2000139621597/haaland-laesst-guardiola-staunen-zahlen-sind-beaengstigend,47,3,61,2,1,1,1,FALSE
/story/2000139608138/glaenzende-stadien-und-ein-ehrlicher-geheimdienstler-auf-besuch-in-katar,146,5,44,4,1,1,1,FALSE
/story/2000139643682/missbrauchsfall-um-wiener-lehrer-weiterer-uebergriff-im-feriencamp-gemeldet,31,3,22,2,1,1,1,FALSE
/story/2000139640332/laengeres-warten-auf-die-bim-wegen-personalmangels,144,2,90,1,1,1,1,FALSE
/story/2000139606810/rettungssanitaeterinnen-muessen-womoeglich-bald-mehr-koennen,89,4,42,3,1,1,1,FALSE
/story/2000139618257/klimaaktivisten-klebten-sich-wieder-am-wiener-ring-fest,243,4,77,3,1,1,1,FALSE
/story/2000139616822/russland-kennerin-in-der-zib-2-putin-hofft-auf-broeckelnde,134,3,55,2,1,1,1,FALSE
/story/2000139619115/warum-der-amazonas-regenwald-stirbt-und-was-dagegen-zu-tun,27,3,8,2,3,1,0.333333333333333,TRUE
/story/2000139618927/medizinnobelpreis-2022-geht-an-palaeogenetiker-svante-paeaebo,67,5,25,4,1,1,1,FALSE
/story/2000139478826/wie-klimaschutz-zum-globalen-grundrecht-werden-koennte,40,1,41,0,1,1,1,FALSE
/story/2000139637448/alles-koscher-in-wien,99,4,61,3,1,1,1,FALSE
/story/2000139621442/modewoche-paris-bella-hadid-fasziniert-im-spruehkleid,59,4,30,3,2,1,0.5,TRUE
/story/2000139304571/autobesitz-in-krisenzeiten-ihre-ueberlegungen,371,6,56,5,1,1,1,FALSE
/story/2000139641478/tod-von-masha-amini-die-iranerinnen-geben-nicht-auf,125,4,99,3,1,1,1,FALSE
/story/2000139449596/heizkosten-sparen-mit-grander-technologie,178,3,122,2,1,1,1,FALSE
/story/2000139612979/die-praesidiale-entzauberung,252,6,80,5,1,1,1,FALSE
/story/2000139632766/wer-bezahlt-die-energie-im-homeoffice,137,2,75,1,1,1,1,FALSE
/story/2000139505633/sophie-matkovits-die-waage-entscheidet-ob-ein-tag-gut-oder,37,4,23,3,2,1,0.5,TRUE
/story/2000139622592/dritter-corona-herbst-unterschaetzen-wir-die-gefahr,93,4,40,3,1,1,1,FALSE
/story/2000139510051/warum-stetiges-wachstum-frueher-oder-spaeter-zum-kollaps-fuehrt,128,4,24,3,1,1,1,FALSE
/story/2000139673776/sporthaendler-xxl-tritt-in-oesterreich-hart-auf-die-bremse,119,5,37,4,1,1,1,FALSE
/story/2000139675896/nach-dem-winter-ist-vor-dem-winterknappheit-an-gas-wird,142,4,61,3,1,1,1,FALSE
/story/2000139657406/energiekosten-ziehen-handwerkern-boden-unter-den-fuessen-weg,175,1,111,0,1,1,1,FALSE
/story/2000139643236/inflation-macht-abschaffung-der-kalten-progression-teurer,56,2,66,1,1,1,1,FALSE
/story/2000139643338/justiz-stellt-causa-schlosshotel-velden-nach-14-jahren-ein,35,6,19,4,2,2,1,FALSE
/story/2000139645135/verstaerkter-gasfluss-nach-oesterreich-sorgt-fuer-vollere-speicher,256,4,50,3,1,1,1,FALSE
/story/2000139678324/weiter-raetselraten-um-zerstoerte-nord-stream-gaspipelines,160,1,57,0,2,1,0.5,TRUE
/story/2000139644483/selenskyjs-vizestabschef-smirnow-russen-lagern-ihr-geld-nicht-irgendwo,40,3,45,2,1,1,1,FALSE
/story/2000139651818/nordkorea-lies-ballistische-rakete-ueber-japan-fliegen,96,5,50,4,1,1,1,FALSE
/story/2000139651900/trump-reichte-verleumdungsklage-gegen-fernsehsender-cnn-ein,124,4,54,3,2,1,0.5,TRUE
/story/2000139681380/bundesheer-soll-drei-neue-eurofighter-und-hoeheres-budget-erhalten,317,2,77,1,1,1,1,FALSE
/story/2000139649207/die-unruhezellen-der-wiener-gruenen,68,1,111,0,1,1,1,FALSE
/story/2000139658442/stefan-weber-sieht-umfangreiche-plagiate-in-diplomarbeit-von-innenminister-karner,844,5,94,4,1,1,1,FALSE
/story/2000139652401/kurz-vor-hofburg-wahl-fpoe-bespielt-parlaments-buehne-mit-lieblingsthema,154,2,70,1,1,1,1,FALSE
/story/2000139662010/bundesheer-finanziert-sechs-faehnrichen-ein-medizinstudium,73,3,63,2,1,1,1,FALSE
/story/2000139654269/regierung-praesentiert-vier-milliarden-schweres-pensionspaket,414,7,63,5,2,2,1,FALSE
/story/2000139655469/englisch-soll-an-schulen-regulaer-unterrichtssprache-werden-koennen,75,6,21,5,1,1,1,FALSE
/story/2000139642986/der-personalmurks-zu-schulbeginn-an-wiens-pflichtschulen,109,6,77,5,1,1,1,FALSE
/story/2000139619669/oevp-abgeordnete-bei-netzwerk-das-schwulenfeinde-ehrt-und-scheidung-ablehnt,375,8,94,7,1,1,1,FALSE
/story/2000139666618/handy-ladekabel-eu-einigt-sich-auf-vereinheitlichung,123,4,54,3,1,1,1,FALSE
/story/2000139629088/krieg-unter-wasser-wie-sicher-und-verlaesslich-sind-internetkabel-auf,85,5,23,4,1,1,1,FALSE
/story/2000139685252/schach-niemann-koennte-oefter-als-100-mal-geschummelt-haben,243,5,123,4,1,1,1,FALSE
/story/2000139648636/weltmeister-carlsen-in-tirol-zillertaler-schachweltnabel,36,1,25,0,1,1,1,FALSE
/story/2000139642051/parkflut-im-speckguertel-gemeinden-verspueren-immer-mehr-druck,115,9,44,8,1,1,1,FALSE
/story/2000139617297/der-altweibersommer-stellt-sich-ein,36,2,30,1,1,1,1,FALSE
/story/2000139678144/country-saengerin-loretta-lynn-gestorben,20,3,12,2,2,1,0.5,TRUE
/story/2000139637531/isolde-charims-die-qualen-des-narzissmus-selbst-ist-das-mass,25,4,9,3,1,1,1,FALSE
/story/2000139653036/ein-serienmoerder-als-serienstar-dahmer-monster-bei-netflix,102,4,53,3,1,1,1,FALSE
/story/2000139624110/faktiv-gegen-fake-news-profil-setzt-den-faktencheck-fort,21,2,16,1,1,1,1,FALSE
/story/2000139675777/physiker-anton-zeilinger-vom-mr-beam-zum-gefeierten-preistraeger,144,2,141,1,1,1,1,FALSE
/story/2000139666933/der-wievielte-oesterreichische-nobelpreistraeger-ist-anton-zeilinger,38,2,45,1,1,1,1,FALSE
/story/2000139659035/physiknobelpreis-2022-fuer-oesterreichischen-quantenphysiker-zeilinger,548,8,93,7,1,1,1,FALSE
/story/2000139641038/wenn-der-naechste-superkontinent-geboren-wird-verschwindet-der-pazifik,51,2,34,1,1,1,1,FALSE
/story/2000139634402/grundbausteine-des-lebens-koennten-sich-in-wassertropfen-gebildet-haben,21,4,4,3,2,1,0.5,TRUE
/story/2000139654773/kanye-west-mit-rassismus-slogan-auf-der-fashion-week,60,3,38,2,1,1,1,FALSE
/story/2000139488775/ihre-schlimmsten-flugzeug-erlebnisse,311,6,102,5,1,1,1,FALSE
/story/2000139574507/blackout-wie-gut-sind-sie-auf-den-ernstfall-vorbereitet,136,5,37,4,1,1,1,FALSE
/story/2000139628605/gefaehrliche-nachbarschaftrussland-als-existentielle-bedrohung-fuer-den-kontinent,78,2,61,1,1,1,1,FALSE
/story/2000139643475/das-gift-des-antiamerikanismus,560,6,64,5,1,1,1,FALSE
/story/2000139642246/gewalt-in-der-familie-getoetet-ohne-dass-es-ein-verbrechen,23,1,17,0,1,1,1,FALSE
/story/2000139716673/gegenoffensive-der-ukraine-sorgt-fuer-neue-landgewinne,118,5,112,4,1,1,1,FALSE
/story/2000139694308/nicht-nur-geheimdokumente-das-verwirrende-netzwerk-der-trump-ermittlungen,28,1,41,0,1,1,1,FALSE
/story/2000139680888/lieber-ein-witz-als-totliz-truss-muss-ums-politische-ueberleben,101,4,58,3,1,1,1,FALSE
/story/2000139678915/militaer-analyst-reisner-am-boden-liegt-russland-noch-nicht,179,5,137,4,1,1,1,FALSE
/story/2000139683166/dominik-wlazny-ich-bin-die-einzige-alternative-zu-van-der,408,8,131,7,1,1,1,FALSE
/story/2000139720294/tschechien-annektiert-koenigsberg-und-geht-damit-viral,72,3,134,2,1,1,1,FALSE
/story/2000139712996/bereit-umgebracht-zu-werden-iranerinnen-tragen-protest-via-social-web,71,2,128,1,1,1,1,FALSE
/story/2000139672819/blackout-nach-30-minuten-geht-dem-mobilfunk-der-saft-aus,144,3,99,2,1,1,1,FALSE
/story/2000139681839/musk-will-twitter-laut-einem-insider-doch-uebernehmen-aktienhandel-ausgesetzt,199,3,47,2,1,1,1,FALSE
/story/2000139726110/salzburg-bezwingt-dinamo-zagreb-10,147,4,80,3,1,1,1,FALSE
/story/2000139715336/schach-skandal-fuer-hans-niemann-wird-die-luft-jetzt-sehr,138,4,80,3,1,1,1,FALSE
/story/2000139666690/gehirnerschuetterungen-im-football-ohne-tacklings-bis-zur-u15-waere-vorstellbar,64,2,24,1,1,1,1,FALSE
/story/2000139675573/oesv-generalsekretaer-scherer-verpflichtende-schulskikurse-wieder-einfuehren,516,7,113,6,1,1,1,FALSE
/story/2000139723493/vergewaltigung-von-15-jaehriger-oststeirerin-angezeigt,79,8,98,7,1,1,1,FALSE
/story/2000139700635/aktuell-nur-22-prozent-der-corona-spitalsfaelle-wegen-covid-im,186,3,92,2,1,1,1,FALSE
/story/2000139674656/ueberfuellte-postaemter-ungewollte-gutscheine-die-wichtigsten-infos-zum-klimabonus,310,3,93,2,1,1,1,FALSE
/story/2000139698295/wiener-linien-reduzieren-temperatur-in-den-oeffis,273,3,236,2,1,1,1,FALSE
/story/2000139686649/angelina-jolie-erhebt-im-rechtsstreit-mit-brad-pitt-neue-vorwuerfe,71,5,35,4,1,1,1,FALSE
/story/2000139662148/falsch-verwendete-redewendungen-welche-hat-sie-schon-irritiert,789,7,167,6,1,1,1,FALSE
/story/2000139696128/ist-dein-mann-auch-haesslichhelene-fischer-bei-willkommen-oesterreich-im,90,6,43,5,1,1,1,FALSE
/story/2000139668247/20-millionen-euro-fuer-neue-journalismusfoerderung-erste-details-zu-mediennovellen,160,5,49,4,1,1,1,FALSE
/story/2000139722157/nobelpreise-sind-immer-noch-maennersache,185,4,96,3,1,1,1,FALSE
/story/2000139722205/klimaaktivistin-krumbeck-trat-in-wien-ersatzfreiheitsstrafe-an,149,5,43,4,1,1,1,FALSE
/story/2000139681260/was-der-nobelpreis-fuer-den-quantenphysiker-anton-zeilinger-mit-albert,49,3,20,2,1,1,1,FALSE
/story/2000139673464/der-tuermer-vom-stephansdom,78,7,51,6,1,1,1,FALSE
/story/2000139717752/basij-milizen-schlaeger-gottes-im-einsatz-gegen-protestierende-im-iran,136,3,98,2,1,1,1,FALSE
/story/2000139695385/elon-musk-und-twitter-vertraege-gelten-auch-fuer-tech-bros,46,2,15,1,1,1,1,FALSE
/story/2000139679178/kooperation-mit-ungarn-und-serbien-kein-mucks-von-nehammer,177,4,48,3,1,1,1,FALSE
/story/2000139673879/alles-muss-besser-bleiben-im-orf,102,5,37,4,1,1,1,FALSE
/story/2000139686709/sexualisierte-gewalt-im-bierzelt-verfluessigte-grenzen,89,8,26,7,1,1,1,FALSE
/story/2000139756483/land-im-rueckstand-andere-staaten-ueberholen-oesterreich-beim-erneuerbaren-ausbau,67,4,31,3,1,1,1,FALSE
/story/2000139752837/konsumenten-steigen-auf-die-bremse-zahl-der-pleiten-steigt,61,6,52,5,1,1,1,FALSE
/story/2000139720661/ringen-um-gehaelter-wie-viel-ist-arbeit-im-handel-wert,164,8,100,7,1,1,1,FALSE
/story/2000139718995/warum-trotz-energiekrise-beim-ausbau-der-erneuerbaren-nichts-vorwaerts-geht,375,8,78,7,1,1,1,FALSE
/story/2000139754311/russlands-armee-weiter-im-rueckwaertsgang,81,6,58,5,1,1,1,FALSE
/story/2000139752938/ramsan-kadyrow-der-bluthund-ohne-den-putin-nicht-kann,142,6,27,5,1,1,1,FALSE
/story/2000139721125/die-freiwilligen-das-wahre-rueckgrat-der-ukraine,47,4,46,3,1,1,1,FALSE
/story/2000139736879/ukrainische-regierungsmitglieder-sollen-mord-an-dugina-abgesegnet-haben,108,3,42,2,1,1,1,FALSE
/story/2000139730880/putin-ernennt-tschetschenenfuehrer-kadyrow-zum-generaloberst,516,5,111,4,1,1,1,FALSE
/story/2000139727813/gericht-erklaert-schutzprogramm-fuer-junge-einwanderer-fuer-unrechtmaessig,5,4,4,3,1,1,1,FALSE
/story/2000139121495/schnell-erklaert-wer-fuer-die-bundespraesidentenwahl-kandidiert,69,5,19,4,1,1,1,FALSE
/story/2000139727215/nordkorea-feuerte-erneut-zwei-raketen-ab,32,5,16,4,1,1,1,FALSE
/story/2000139751657/aerzte-wollen-aus-mutter-kind-pass-aussteigen,44,3,122,2,1,1,1,FALSE
/story/2000139731806/oesterreichs-verteidigungsbudget-2023-steigt-um-680-millionen-euro,164,6,22,5,1,1,1,FALSE
/story/2000139713631/wie-die-inflation-bei-studierenden-einschlaegt,59,4,27,3,1,1,1,FALSE
/story/2000139727430/innenminister-karner-verlaengert-grenzkontrollen-zur-slowakei-um-20-tage,25,2,18,1,1,1,1,FALSE
/story/2000139722934/pixel-7-pixel-watch-und-pixel-tablet-googles-neue-hardwaregeneration,100,5,13,4,1,1,1,FALSE
/story/2000139739239/russische-soldaten-klagen-ueber-staendig-besetzte-kapitulationshotline,151,4,228,3,1,1,1,FALSE
/story/2000139707053/heini-staudinger-der-unfreiwillige-social-web-wa-hlkampf-des-waldviertler,32,1,122,0,1,1,1,FALSE
/story/2000139710805/iphone-14-plus-im-test-das-neue-apple-smartphone-faellt,35,4,10,3,1,1,1,FALSE
/story/2000139760889/oesterreich-verpasst-nach-01-in-schottland-das-wm-ticket,69,1,53,0,1,1,1,FALSE
/story/2000139750979/der-schach-skandal-im-ueberblick-niemann-steht-im-schach,89,3,45,2,1,1,1,FALSE
/story/2000139732034/salzburg-zur-koenigsklassen-halbzeit-ueberraschend-tabellenfuehrer,49,3,36,2,1,1,1,FALSE
/story/2000139737749/bettensperren-und-weniger-ops-wegen-personalnot-an-urologie-des-akh,200,6,128,5,1,1,1,FALSE
/story/2000139740223/kitzbueheler-bergbahnen-verzichten-auf-saisonstart-am-schneeband,68,4,35,3,1,1,1,FALSE
/story/2000139739842/steirische-schueler-drohten-mit-amoklauf-verurteilt-ohne-strafe,22,4,24,2,2,2,1,FALSE
/story/2000139730525/teilausfall-auf-der-oebb-strecke-meidling-floridsdorf,66,4,29,3,1,1,1,FALSE
/story/2000139718233/die-neuen-verkehrsregeln-auf-dem-pruefstand,250,5,137,4,1,1,1,FALSE
/story/2000139735115/mann-steckte-in-wien-mit-fuss-in-u-bahn-rolltreppe,156,5,279,4,1,1,1,FALSE
/story/2000139714213/verdacht-von-mittaetern-in-missbrauchsfall-kein-ermittlungsverfahren-eingeleitet,51,2,35,1,1,1,1,FALSE
/story/2000139737099/literaturnobelpreis-2022-geht-anannie-ernaux,77,5,17,4,1,1,1,FALSE
/story/2000139738449/die-wiener-zeitung-hat-ausgedruckt-erste-ausgabe-aus-1703-zum,106,6,39,5,1,1,1,FALSE
/story/2000139688495/schmusen-geht-immer-mit-botoxprinzessin-tara-lugners-ex-bambi-und,153,4,57,3,1,1,1,FALSE
/story/2000139654078/hereinspaziert-warum-vorzimmer-wie-eine-visitenkarte-sind,60,6,35,5,1,1,1,FALSE
/story/2000139621181/die-besten-fotos-des-siena-international-photo-awards,8,1,26,0,1,1,1,FALSE
/story/2000139690550/fuckboys-und-pick-me-girls-wovon-spricht-die-jugend-da,389,8,122,7,1,1,1,FALSE
/story/2000139750109/keine-systemkandidaten,91,2,61,1,1,1,1,FALSE
/story/2000139628133/bundespraesidentenwahl-wer-bekommt-ihre-stimme,298,4,63,3,1,1,1,FALSE
/story/2000139551917/heinrich-staudinger-der-schuhrebell-der-auf-dem-rechten-absatz-kehrt,171,3,84,2,1,1,1,FALSE
/story/2000139719421/ein-nobelpreis-weist-den-weg,68,10,16,9,1,1,1,FALSE
/story/2000139246073/in-arbeit-mansplainingverstummen-oder-genau-so-laut-werden,280,6,50,5,1,1,1,FALSE
/story/2000139680338/nie-mehr-karies-die-geheimtipps-einer-zahnaerztin,34,4,43,3,2,1,0.5,TRUE
/story/2000139731079/saudi-arabien-werbevideo-fuer-skigebiet-in-der-wueste,275,6,141,5,1,1,1,FALSE
/story/2000139730902/fluechtlingsboote-vor-griechenland-gesunken-mindestens-15-tote,16,1,69,0,1,1,1,FALSE
/story/2000139798685/norwegen-bietet-laut-medienbericht-an-mehr-gas-zu-liefern,287,6,74,5,2,1,0.5,TRUE
/story/2000139791590/fleisch-in-veganen-burgern-burger-king-deutschland-schliesst-temporaer-filialen,170,5,60,4,1,1,1,FALSE
/story/2000139765262/omv-raffinerie-schwechat-erreicht-nach-unfall-wieder-vollbetrieb,75,2,115,1,1,1,1,FALSE
/story/2000139754823/kaum-wachstum-hohe-inflation-oesterreich-steuert-2023-auf-stagflation-zu,175,3,87,2,1,1,1,FALSE
/story/2000139765486/handelskonzern-rewe-wird-nach-streit-um-preise-nicht-mehr-von,276,5,206,4,1,1,1,FALSE
/story/2000139752558/industrie-macht-druck-bei-gasausstieg,22,2,21,1,1,1,1,FALSE
/story/2000139772030/biden-warnt-vor-armageddon-bei-russischem-atomschlag,320,3,320,2,1,1,1,FALSE
/story/2000139737058/professor-kaempft-in-der-ukraine-gegen-endlose-verbrechen-gegen-die,27,6,37,5,1,1,1,FALSE
/story/2000139762248/friedensnobelpreistraeger-2022-wird-in-oslo-bekanntgegeben,82,4,27,3,1,1,1,FALSE
/story/2000139752026/wladimir-putin-ist-70-und-wird-zunehmend-als-risikofaktor-im,215,7,40,6,2,1,0.5,TRUE
/story/2000139788665/geld-fuer-eine-papierarmee-was-bringt-die-budgeterhoehung,183,2,40,1,1,1,1,FALSE
/story/2000139769182/pass-egal-wahl-endet-mit-rekord-beteiligung,172,5,58,4,1,1,1,FALSE
/story/2000139772925/droht-gratis-mutter-kind-pass-untersuchungen-gerade-das-aus,96,2,137,1,1,1,1,FALSE
/story/2000139623314/masterlehrgang-zu-homoeopathie-an-fh-nicht-zustande-gekommen,239,5,165,4,1,1,1,FALSE
/story/2000139738489/was-ein-bundespraesident-anrichten-kann,140,8,19,7,1,1,1,FALSE
/story/2000139746548/oberoesterreichs-fp-chef-haimbuchner-ich-pinsle-keine-oevp-baeuche,61,3,22,2,1,1,1,FALSE
/story/2000139757479/smarter-sparduschkopf-wie-eine-idee-beim-abendessen-zum-fertigen-produkt,105,5,36,3,2,2,1,FALSE
/story/2000139743610/programmierbare-thermostate-was-fuer-das-smarte-heizen-zu-beachten-ist,86,8,12,6,2,2,1,FALSE
/story/2000139786107/der-fall-niemann-spitze-eines-eisbergs,79,1,82,0,1,1,1,FALSE
/story/2000139766652/oefb-team-nach-katastrophalem-wm-playoff-out-kannst-du-dir,66,4,31,3,2,1,0.5,TRUE
/story/2000139773881/wien-kritisiert-covid-spitalszahlen-des-bundes,112,1,127,0,1,1,1,FALSE
/story/2000139758908/urologie-chef-am-akh-weist-vorwurf-zurueck-pflegemangel-mitverursacht-zu,111,2,97,1,1,1,1,FALSE
/story/2000139761897/37-tote-in-thailaendischem-kindergarten-ermittler-suchen-nach-motiv,19,3,13,2,1,1,1,FALSE
/story/2000139731904/hip-hop-duo-esrapman-kann-muslimisch-und-links-sein,67,3,89,2,1,1,1,FALSE
/story/2000139765304/raeucherwerk-im-rabenhof-stefanie-sargnagels-impfgegnerstueck-heil,32,2,24,0,2,2,1,FALSE
/story/2000139772197/fm4-redaktion-protestiert-gegen-ingrid-thurnhers-irritierende-plaene-fuer-den,145,5,65,4,1,1,1,FALSE
/story/2000139759892/das-muss-man-nicht-so-humorlos-nehmen-herr-wolf-belangsendung,476,7,168,6,1,1,1,FALSE
/story/2000139774395/forscher-enthuellt-pseudonym-des-galileo-galilei,29,3,29,2,1,1,1,FALSE
/story/2000139777507/beruehmte-statuen-der-osterinsel-bei-brand-beschaedigt,7,1,15,0,1,1,1,FALSE
/story/2000139770940/neue-aufnahmen-zeigen-orca-angriffe-auf-weisse-haie-vor-suedafrika,45,4,41,3,1,1,1,FALSE
/story/2000139751560/hans-becker-ein-fast-vergessener-held-des-oesterreichischen-widerstands,28,2,21,1,2,1,0.5,TRUE
/story/2000139737893/1-400-jahre-alter-goldschatz-in-israel-entdeckt,20,3,25,2,1,1,1,FALSE
/story/2000139653681/rondell-am-cobenzl-optimismus-nostalgie,30,4,17,3,1,1,1,FALSE
/story/2000139048861/wie-teuer-ist-ihr-wocheneinkauf,251,7,45,6,1,1,1,FALSE
/story/2000139776042/was-meint-joe-biden-mit-armageddon,187,2,98,1,1,1,1,FALSE
/story/2000139745429/moechtegerns-der-machtergreifung,90,5,57,4,1,1,1,FALSE
/story/2000139747375/warum-uns-der-iran-nicht-wurscht-sein-sollte,97,5,37,4,1,1,1,FALSE
/story/2000139706209/durch-vertreter-geschlossene-ehe-vom-ogh-anerkannt,29,2,32,1,1,1,1,FALSE
/story/2000139256486/feminismus-noch-immer-gemeinsame-sache,57,4,63,2,2,2,1,FALSE
/story/2000139795615/andere-zahlen-digital-warum-ist-nur-bares-fuer-die-oesterreicher,413,4,38,3,1,1,1,FALSE
/story/2000139805070/explosion-auf-bruecke-die-die-krim-enger-an-russland-binden,206,2,251,1,1,1,1,FALSE
/story/2000139804171/bahnstoerung-in-deutschland-sabotage-grund-fuer-zugausfaelle,253,2,137,1,1,1,1,FALSE
/story/2000139800505/krim-bruecke-putins-strategisches-herzstueck-in-flammen,346,5,163,4,1,1,1,FALSE
/story/2000139789020/proteste-im-iran-nichts-mehr-zu-verlieren,50,2,54,1,1,1,1,FALSE
/story/2000139796237/justizministerinzadic-eigene-gerichtspolizei-spannender-vorschlag,106,3,19,2,2,1,0.5,TRUE
/story/2000139787715/warum-der-doktortitel-auf-dem-stimmzettel-steht,292,5,42,4,1,1,1,FALSE
/story/2000139802468/wie-man-einen-vibrator-baut-um-damit-beim-schachspielen-zu,185,3,74,2,1,1,1,FALSE
/story/2000139792256/millionen-fuer-sodexo-wieso-wird-der-klimabonus-nicht-in-bargeld,302,3,81,2,1,1,1,FALSE
/story/2000139803648/fuehrerscheinaspirantin-auf-a2-in-kaernten-mit-172-kmh-gestoppt,116,3,72,2,1,1,1,FALSE
/story/2000139801367/entscheidung-eine-frage-von-tagen-kehrt-die-maskenpflicht-direkt-nach,423,5,77,4,1,1,1,FALSE
/story/2000139792234/wie-man-mehr-nobelpreise-nach-oesterreich-holt,73,4,18,3,1,1,1,FALSE
/story/2000139790280/nobelpreistraeger-anton-zeilinger-pfeif-drauf-was-andere-sagen,78,5,46,4,1,1,1,FALSE
/story/2000139789096/warum-die-praesidentenwahl-nicht-wurscht-ist,152,1,73,0,1,1,1,FALSE
/story/2000139749720/frischer-wind-ist-erspartes-geld-im-energiesektor-gut-angelegt,18,3,12,2,1,1,1,FALSE
/story/2000139818124/religioeser-fuehrer-in-flammen-nachrichten-im-iranischen-staats-tv-gehackt,61,2,223,1,1,1,1,FALSE
/story/2000139815173/putins-koch-laesst-geruechtekueche-brodeln,88,2,146,1,1,1,1,FALSE
/story/2000139809205/der-brand-der-krim-bruecke-in-bildern,70,2,40,1,1,1,1,FALSE
/story/2000139823924/wie-kamen-van-der-bellens-56-prozent-zustande,96,5,84,4,1,1,1,FALSE
/story/2000139822728/heimsieg-fuer-van-der-bellen-fast-90-prozent-in-kaunertal,146,3,147,2,1,1,1,FALSE
/story/2000139672604/die-aktuellen-ergebnisse-der-bundespraesidentenwahl,310,4,126,3,1,1,1,FALSE
/story/2000139797161/hofburg-wahl-wer-wird-naechster-bundespraesident,162,5,56,2,3,3,1,FALSE
/story/2000139815723/dubioser-verein-und-verbindung-nach-russland-sorge-um-deutschlands-cyber,71,3,62,2,1,1,1,FALSE
/story/2000139821452/austria-gewinnt-derby-bei-rapid-verdient-21,194,3,109,2,1,1,1,FALSE
/story/2000139745765/lawinenserie-im-himalaya-messner-moniert-massenansturm-auf-8000ern,135,5,58,4,1,1,1,FALSE
/story/2000139808702/verstappen-gewinnt-verregneten-und-verkuerzten-japan-gp,160,2,101,1,1,1,1,FALSE
/story/2000139798184/richard-david-precht-und-die-medien-der-hassgeliebte,286,5,40,4,1,1,1,FALSE
/story/2000139783424/adieu-guenter-traxler-ueber-die-kaltschnaeuzig-zum-online-gerippe-gemachte,106,5,14,4,2,1,0.5,TRUE
/story/2000139810477/tiroler-studie-belegt-bergsucht-bei-regelmaessigen-bergsteigern,53,3,18,2,1,1,1,FALSE
/story/2000139686322/so-hilft-sanddorn-gegen-diabetes,21,3,6,2,1,1,1,FALSE
/story/2000139781575/vor-80-jahren-wurden-meine-urgrosseltern-ermordet-eine-spurensuche,66,4,70,3,1,1,1,FALSE
/story/2000139256363/begegnung-mit-der-generation-alphader-dreissigjaehrige-zwoelfjaehrige,290,4,90,3,2,1,0.5,TRUE
/story/2000139819252/masken-comeback-wenig-aufwand-viel-nutzen,312,4,92,3,1,1,1,FALSE
/story/2000139815555/was-uns-die-bundespraesidentschaftswahl-lehrt,275,3,91,2,1,1,1,FALSE
/story/2000139319624/arbeitskraeftemangel-in-der-gastronomie-ursachen-sind-auch-hausgemacht,223,5,51,4,1,1,1,FALSE
/story/2000139813308/in-frankreich-wird-das-benzin-knapp,44,3,23,2,1,1,1,FALSE
